voter_id,candidate_name,pc_name
Janjgir_V031727,Jainarayan Chouksey ( Kalar),Janjgir
Janjgir_V031728,Dr. Banshilal Mahto,Janjgir
Janjgir_V031729,Dr. Charandas Mahant,Janjgir
Bilaspur_V031730,Tardas,Bilaspur
Bilaspur_V031731,Veena Pani Paswan,Bilaspur
Bilaspur_V031732,Baldev Prasad Baghel,Bilaspur
Bilaspur_V031733,Rajesh Kumar Sonwani,Bilaspur
Bilaspur_V031734,Santosh Kumar Rai,Bilaspur
Bilaspur_V031735,Goutiya Anjor Das Patel,Bilaspur
Bilaspur_V031736,Rameshwar Kosariya,Bilaspur
Bilaspur_V031737,Punnulal Mohale,Bilaspur
Sarangarh_V031738,Advocate Ramkrishana Jangde,Sarangarh
Sarangarh_V031739,Saheb Lal Chouhan,Sarangarh
Sarangarh_V031740,Mayaram Negi,Sarangarh
Sarangarh_V031741,Ajesh Ware,Sarangarh
Sarangarh_V031742,Jyoti Kumar Akela,Sarangarh
Sarangarh_V031743,Fulsingh Banjare,Sarangarh
Sarangarh_V031744,Dauram Ratnakar,Sarangarh
Sarangarh_V031745,Parasram Bhardwaj,Sarangarh
Sarangarh_V031746,P. R. Khute,Sarangarh
Raipur_V031747,Shyamlal Chourasia Guruji,Raipur
Raipur_V031748,Wamanrao Bagde,Raipur
Raipur_V031749,Madhusudan Mishraji,Raipur
Raipur_V031750,Prakash Golcha,Raipur
Raipur_V031751,Hanumant Bagh,Raipur
Raipur_V031752,Deepak Singh Thakur,Raipur
Raipur_V031753,Vishnu Sahu,Raipur
Raipur_V031754,Ramesh Kumar,Raipur
Raipur_V031755,Narottam Sharma,Raipur
Raipur_V031756,Rajkumar Mandavi,Raipur
Raipur_V031757,Kunwar Singh Kurre,Raipur
Raipur_V031758,Dr. Pradeep Kumar,Raipur
Raipur_V031759,Jugal Kishore Sahu,Raipur
Raipur_V031760,Ramesh Bais,Raipur
Mahasamund_V031761,Ganpat Saraipali,Mahasamund
Mahasamund_V031762,Ram Lal Chakradhari,Mahasamund
Mahasamund_V031763,Goverdhan Prasad Chandrakar,Mahasamund
Mahasamund_V031764,Bhagwat Kosariya,Mahasamund
Mahasamund_V031765,Shyama Charan Shukla,Mahasamund
Kanker_V031766,Yashwant Kumar Krishan,Kanker
Kanker_V031767,Ram Prasad Netam,Kanker
Kanker_V031768,Avinash Thakur,Kanker
Kanker_V031769,Dr. J. R. Thakur,Kanker
Kanker_V031770,Anjor Singh Thakur,Kanker
Kanker_V031771,Chhabila Arvind Netam,Kanker
Kanker_V031772,Sohan Potai,Kanker
Bastar_V031773,Vijay Nath,Bastar
Bastar_V031774,Puran Singh Manjhi,Bastar
Bastar_V031775,Bal Singh Dhruw,Bastar
Bastar_V031776,Manish Kunjam,Bastar
Bastar_V031777,Mahendra Karma,Bastar
Bastar_V031778,Baliram Kashyap,Bastar
Durg_V031779,Lokesh Kumar Mishra,Durg
Durg_V031780,Achchhe Singh Krantikari,Durg
Durg_V031781,Rajesh Dubey,Durg
Durg_V031782,Charan Lal Sahu,Durg
Durg_V031783,Dev Kumar Netam,Durg
Durg_V031784,Bhausahab M. B. Besekar,Durg
Durg_V031785,Bhagwat Rao Dongre,Durg
Durg_V031786,Umed Das Banjare,Durg
Durg_V031787,Bhojram Darsena,Durg
Durg_V031788,Pradeep Choubey,Durg
Durg_V031789,Tara Chand Sahu,Durg
Rajnandgaon_V031790,Dr. Meera Borkar,Rajnandgaon
Rajnandgaon_V031791,Dr. Smt. Sita Devi Vaishnava,Rajnandgaon
Rajnandgaon_V031792,Ramesh Kumar Gond,Rajnandgaon
Rajnandgaon_V031793,Deosingh Nandeshwar,Rajnandgaon
Rajnandgaon_V031794,Motilal Vora,Rajnandgaon
Rajnandgaon_V031795,Dr. Raman,Rajnandgaon
Balaghat_V031796,Sahabsingh Saiyam,Balaghat
Balaghat_V031797,Rajesh Gupta ( Pappu Bhaiya),Balaghat
Balaghat_V031798,Mahipal Sulakhe,Balaghat
Balaghat_V031799,Dr. R. D. Kathane,Balaghat
Balaghat_V031800,Kaviraj Meshram,Balaghat
Balaghat_V031801,Pritamsingh Uikey,Balaghat
Balaghat_V031802,Hiradhar Verma,Balaghat
Balaghat_V031803,Udaysingh Pancheswar,Balaghat
Balaghat_V031804,Anubha Munjare,Balaghat
Balaghat_V031805,Vishweshwer Bhagat,Balaghat
Balaghat_V031806,Prahladsingh Patel,Balaghat
Mandla_V031807,Phoolsingh Dhumketi,Mandla
Mandla_V031808,Chhotelal Uike,Mandla
Mandla_V031809,Hirasingh Markam,Mandla
Mandla_V031810,Devendra Tekam,Mandla
Mandla_V031811,Faggan Singh Kulaste,Mandla
Jabalpur_V031812,Swami Suresh Kumar Verma,Jabalpur
Jabalpur_V031813,Jairaj Sonkar ( Raja Beta ),Jabalpur
Jabalpur_V031814,Dr. Ashok Lakhera,Jabalpur
Jabalpur_V031815,Advocate Prem Prakash Ambedker,Jabalpur
Jabalpur_V031816,Dinesh Kushwaha,Jabalpur
Jabalpur_V031817,Raju Verma,Jabalpur
Jabalpur_V031818,Mohammed Rais Wali,Jabalpur
Jabalpur_V031819,Narbada Prasad Ahirvar,Jabalpur
Jabalpur_V031820,Chandra Mohan,Jabalpur
Jabalpur_V031821,Jaishree Banerjee ( Bhabhi Ji),Jabalpur
Seoni_V031822,Murari Lal Sigotiya,Seoni
Seoni_V031823,Gaya Prasad Alias Dadua Patel,Seoni
Seoni_V031824,Mohd. Ab. Wahid Alias Jafar Patel,Seoni
Seoni_V031825,Shri Poonaram Uike,Seoni
Seoni_V031826,Kankar Munjare,Seoni
Seoni_V031827,Vimla Verma,Seoni
Seoni_V031828,Ram Naresh Tripathi,Seoni
Chhindwara_V031829,Vishal,Chhindwara
Chhindwara_V031830,Thakur Hement Singh Senger,Chhindwara
Chhindwara_V031831,Govindi ( Shayama Dhurve),Chhindwara
Chhindwara_V031832,Kailash Chandra Kori,Chhindwara
Chhindwara_V031833,Naushad Ali,Chhindwara
Chhindwara_V031834,Raju Nimade,Chhindwara
Chhindwara_V031835,Santosh Jain,Chhindwara
Chhindwara_V031836,Kamal Nath,Chhindwara
Betul_V031837,Madhu Mhaski ( Vakil),Betul
Betul_V031838,K. S. Kumre,Betul
Betul_V031839,Dr. Sunilam,Betul
Betul_V031840,Gufran Bhai,Betul
Hoshangabad_V031841,Engineer Ramesh Chandra Choudhari,Hoshangabad
Hoshangabad_V031842,Pushpa Chaure,Hoshangabad
Hoshangabad_V031843,Thakur Komal Singh Marshkole,Hoshangabad
Hoshangabad_V031844,Anilkumar Shambhu Dayal,Hoshangabad
Hoshangabad_V031845,Advocate Ramlakhan Patel,Hoshangabad
Hoshangabad_V031846,Rajkumar Patel,Hoshangabad
Hoshangabad_V031847,Sundar Lal Patwa,Hoshangabad
Bhopal_V031848,Madhu Sharma,Bhopal
Bhopal_V031849,Suresh Gotekar,Bhopal
Bhopal_V031850,Radha Bai Panchal,Bhopal
Bhopal_V031851,Jalaluddin Alias 301 Bidi Wale,Bhopal
Bhopal_V031852,Ajay Singh Yadav,Bhopal
Bhopal_V031853,Nizam Uddin,Bhopal
Bhopal_V031854,Parashnath Gajbhiya,Bhopal
Bhopal_V031855,Shfiq Miyan,Bhopal
Bhopal_V031856,Narain Das Khambra,Bhopal
Bhopal_V031857,M. W. Siddiqui,Bhopal
Bhopal_V031858,Aslam Sher Khan,Bhopal
Bhopal_V031859,Phool Singh,Bhopal
Bhopal_V031860,Shrawan Gourav,Bhopal
Bhopal_V031861,Suresh Pachori,Bhopal
Bhopal_V031862,Uma Bharti,Bhopal
Vidisha_V031863,Abdul Jabbar Khan,Vidisha
Vidisha_V031864,Shivdayal Tiwari,Vidisha
Vidisha_V031865,Azijkhan Dada Bhai,Vidisha
Vidisha_V031866,Jasvant Singh,Vidisha
Vidisha_V031867,Shivraj Singh,Vidisha
Rajgarh_V031868,Surendra Pursottam,Rajgarh
Rajgarh_V031869,Jalam Singh Lavwanshi,Rajgarh
Rajgarh_V031870,Suraj Mal,Rajgarh
Rajgarh_V031871,Ravindra Kumar,Rajgarh
Rajgarh_V031872,Rajendra Kumar Jain,Rajgarh
Rajgarh_V031873,Ramprasad Dangi,Rajgarh
Rajgarh_V031874,Nitish Bhardwaj,Rajgarh
Rajgarh_V031875,Laxman Singh,Rajgarh
Shajapur_V031876,Deepak Maheshram,Shajapur
Shajapur_V031877,B. K. Damle,Shajapur
Shajapur_V031878,Anokhilal Malviya,Shajapur
Shajapur_V031879,Dr. Bhanwarsingh Gangwal,Shajapur
Shajapur_V031880,Radhakishan Malviya,Shajapur
Shajapur_V031881,Thavarchand Gehlot,Shajapur
Khandwa_V031882,Shri Rajesh Krishnadas Kapadia,Khandwa
Khandwa_V031883,Pankaj Mahendra Tripathi,Khandwa
Khandwa_V031884,Kunwar Mahendrasingh Bhadouriya,Khandwa
Khandwa_V031885,Dada Saheb Waman Rao Sasane,Khandwa
Khandwa_V031886,Mohd. Yusuf Tigala,Khandwa
Khandwa_V031887,A. Azeem Khan Advocate,Khandwa
Khandwa_V031888,Tanvant Singh Keer,Khandwa
Khandwa_V031889,Nandkumarsingh Chouhan ( Nandu Bhaiya ),Khandwa
Khargone_V031890,Hemraj Patidar,Khargone
Khargone_V031891,Gautam Seth Ramprakash,Khargone
Khargone_V031892,Mukesh,Khargone
Khargone_V031893,Bhagawan Badole,Khargone
Khargone_V031894,Balkrishna Bauji Patidar,Khargone
Khargone_V031895,Tarachand Patel,Khargone
Dhar_V031896,Bhanwarsingh Mandloi,Dhar
Dhar_V031897,Ranchhod Muzalda,Dhar
Dhar_V031898,Harsh Chouhan,Dhar
Dhar_V031899,Gajendra Singh Rajukhedi,Dhar
Indore_V031900,Ghanshyam Chandel,Indore
Indore_V031901,Madanlal Kumanyu,Indore
Indore_V031902,Lalchand Madanlal,Indore
Indore_V031903,Raj Kumar Sunhere,Indore
Indore_V031904,Uma Agrawal,Indore
Indore_V031905,Manohar Lal Arora,Indore
Indore_V031906,Dilipkumar Khandelwal,Indore
Indore_V031907,Tejendra Singh Bhatiya,Indore
Indore_V031908,Vijaykumar Jain ( Patwa ),Indore
Indore_V031909,Shaikh Masaruddin,Indore
Indore_V031910,Suresh Yadav,Indore
Indore_V031911,Mahesh Joshi,Indore
Indore_V031912,Sumitra Mahajan,Indore
Ujjain_V031913,Madanlal Ramlal,Ujjain
Ujjain_V031914,Hukumchand,Ujjain
Ujjain_V031915,Rameshchandra,Ujjain
Ujjain_V031916,Omprakash Akhand,Ujjain
Ujjain_V031917,Sitaram Parmar,Ujjain
Ujjain_V031918,Baboolal Thawaliya,Ujjain
Ujjain_V031919,Tulasiram Silawat,Ujjain
Ujjain_V031920,Dr. Satyanarayan Jatiya,Ujjain
Jhabua_V031921,Kailash Bhabar,Jhabua
Jhabua_V031922,Dilipsingh Bhuriya,Jhabua
Jhabua_V031923,Kantilal Bhuriya,Jhabua
Mandsaur_V031924,Prakashchandra Amritram Sunarthi,Mandsaur
Mandsaur_V031925,Ghulam Ahmad Choudhary,Mandsaur
Mandsaur_V031926,Narendra Kundanlal Sharma,Mandsaur
Mandsaur_V031927,Bano Bee,Mandsaur
Mandsaur_V031928,Rajendra Singh,Mandsaur
Mandsaur_V031929,Rajendra Singh Gautam,Mandsaur
Mandsaur_V031930,Dr. Lakshaminarayan Pandey,Mandsaur
Morena_V031931,Ajay Kumar,Morena
Morena_V031932,Shankar Singh Sakhawar,Morena
Morena_V031933,Hakim Nagar,Morena
Morena_V031934,Dr. Ramesh Chandra Argal,Morena
Morena_V031935,Rajesh Jatav,Morena
Morena_V031936,Ram Dayal Kori,Morena
Morena_V031937,Shankar Lal Mourya,Morena
Morena_V031938,Dr. K. L. Ray ( Kishanlal),Morena
Morena_V031939,Dr. Pritam Prasad Chaudhary,Morena
Morena_V031940,Barelal Jatav,Morena
Morena_V031941,Ashok Chhaviram Argal,Morena
Bhind_V031942,Ashok Sharma,Bhind
Bhind_V031943,Narendra Singh,Bhind
Bhind_V031944,Chaudhari Arun Kumar,Bhind
Bhind_V031945,Pradeep,Bhind
Bhind_V031946,Manoj Singh,Bhind
Bhind_V031947,Dr. Ramkumar Tripathi ( Seeti),Bhind
Bhind_V031948,Shantosh Singh,Bhind
Bhind_V031949,Ashok Kumar Jatav,Bhind
Bhind_V031950,Shambhoodayal Baghel Advocate,Bhind
Bhind_V031951,Lt. Colonel ( Retired) Shivnath Singh,Bhind
Bhind_V031952,Narendra Singh Bhadoria ( Daddy),Bhind
Bhind_V031953,Ramsingh Dhakre,Bhind
Bhind_V031954,Phoolsingh Baraiya,Bhind
Bhind_V031955,Satyadev Katare,Bhind
Bhind_V031956,Dr. Ramlakhan Singh,Bhind
Gwalior_V031957,Anand Dixit,Gwalior
Gwalior_V031958,Baldev Prasad Chakkiwale,Gwalior
Gwalior_V031959,Premvati Kushwah,Gwalior
Gwalior_V031960,Pd. Kailash Narayan Sharma,Gwalior
Gwalior_V031961,Ram Autar,Gwalior
Gwalior_V031962,Khyaliram Baghel,Gwalior
Gwalior_V031963,Madan Kushwah,Gwalior
Gwalior_V031964,Sukhlal Kushwah,Gwalior
Gwalior_V031965,Jaibhan Singh Pawaiya,Gwalior
Gwalior_V031966,Ramsevak Singh ( Babuji),Gwalior
Guna_V031967,Omprakash ( O P Bhaiya),Guna
Guna_V031968,Charandas Jatav,Guna
Guna_V031969,Mahesh Kumar ( M. K.) Budda,Guna
Guna_V031970,Jado Adiwasi,Guna
Guna_V031971,Harbansingh Koli,Guna
Guna_V031972,Rajeev Gupta,Guna
Guna_V031973,Laxmansingh Dhakad Sujwayawale,Guna
Guna_V031974,Usha Yadav,Guna
Guna_V031975,Ramvilas Kirar,Guna
Guna_V031976,Harivallabh Shukla,Guna
Guna_V031977,Jyotiraditya Madhavrao Scindia,Guna
Sagar_V031978,Ramnarayan Choudhry,Sagar
Sagar_V031979,Parvati Ahirwar,Sagar
Sagar_V031980,Vijay Shankar Gowa,Sagar
Sagar_V031981,Nathuram Ahirwar,Sagar
Sagar_V031982,Pooran,Sagar
Sagar_V031983,Naresh Ahirwar,Sagar
Sagar_V031984,Uttam Khatik,Sagar
Sagar_V031985,Virendra Kumar,Sagar
Khajuraho_V031986,Kushwaha Karan,Khajuraho
Khajuraho_V031987,Dasai ( Dasaiya ),Khajuraho
Khajuraho_V031988,Ramprasad,Khajuraho
Khajuraho_V031989,Ramkishore Kushwah,Khajuraho
Khajuraho_V031990,Kashiram,Khajuraho
Khajuraho_V031991,Patel Rameshwar,Khajuraho
Khajuraho_V031992,Vinod,Khajuraho
Khajuraho_V031993,Ad. Brijmohan Kushwaha,Khajuraho
Khajuraho_V031994,Ashok Vir Vikram Singh ( Bhaiya Raja ),Khajuraho
Khajuraho_V031995,Satyavrat Chaturvedi Vinod Bhaiya,Khajuraho
Khajuraho_V031996,Dr. Ramkrishna Kushmariya Baba Jee,Khajuraho
Damoh_V031997,Ashok Bharti Suman,Damoh
Damoh_V031998,Deo Raj Ahirwar,Damoh
Damoh_V031999,Dashrath Singh Lodhi,Damoh
Damoh_V032000,Makundiram Kushwaha,Damoh
Damoh_V032001,Anil Tiwari,Damoh
Damoh_V032002,Ramkishore Yadav,Damoh
Damoh_V032003,Kunvar Vijay Bahadur Singh Bundela,Damoh
Damoh_V032004,Tilak Singh Lodhi,Damoh
Damoh_V032005,Chandrabhan Bhaiya,Damoh
Satna_V032006,Ashok Kumar Pandey,Satna
Satna_V032007,Mohd. Khalil,Satna
Satna_V032008,Ravendra Pratap,Satna
Satna_V032009,Bed Prakash Pandey,Satna
Satna_V032010,Ramesh Prasad,Satna
Satna_V032011,Ramroop Patel,Satna
Satna_V032012,Vansh Gopal,Satna
Satna_V032013,Sunil,Satna
Satna_V032014,Jug Lal Kol,Satna
Satna_V032015,Narayan Tripathi,Satna
Satna_V032016,Ku. Narendra Singh,Satna
Satna_V032017,Rajendra Kumar Singh Dada Bhai,Satna
Satna_V032018,Ganesh Singh,Satna
Rewa_V032019,Md. Siddique Ansari,Rewa
Rewa_V032020,Harish Kumar Tiwari,Rewa
Rewa_V032021,Ishwardeen Kori,Rewa
Rewa_V032022,K. P. Gupta,Rewa
Rewa_V032023,Engineer Mewalal Saket,Rewa
Rewa_V032024,Vimala Sondhiya,Rewa
Rewa_V032025,Shivnarayan Kol,Rewa
Rewa_V032026,Dr. Ramsakha Verma,Rewa
Rewa_V032027,Indrabhan Yadav,Rewa
Rewa_V032028,Sundar Lal Tiwari,Rewa
Rewa_V032029,Pradeep Kumar Patel,Rewa
Rewa_V032030,Chandramani Tripathi,Rewa
Sidhi_V032031,Kalicharan,Sidhi
Sidhi_V032032,Khoobchand Majhi,Sidhi
Sidhi_V032033,Dalpratap Singh,Sidhi
Sidhi_V032034,Guruprasad,Sidhi
Sidhi_V032035,Dr. Harikrishna Prasad Panika,Sidhi
Sidhi_V032036,Patiraj,Sidhi
Sidhi_V032037,Tilakraj Singh,Sidhi
Sidhi_V032038,Chandrapratap Singh,Sidhi
Shahdol_V032039,Anand Pratap Singh,Shahdol
Shahdol_V032040,Buddhsen Singh,Shahdol
Shahdol_V032041,Mansingh Semaliya,Shahdol
Shahdol_V032042,Bhupal Das Kuldeep,Shahdol
Shahdol_V032043,Chhotelal Singh,Shahdol
Shahdol_V032044,Thaneshwar Singh Dhurve,Shahdol
Shahdol_V032045,Ramlal,Shahdol
Shahdol_V032046,Rajesh Nandani Singh,Shahdol
Shahdol_V032047,Dalpat Singh Paraste,Shahdol
Balaghat_V032048,Dhaneshawar Lilhare,Balaghat
Balaghat_V032049,Siddharth Gajbhiye ( Adhivakta ),Balaghat
Balaghat_V032050,Govardhan S/O Kunwarlal Mohare,Balaghat
Balaghat_V032051,Kishor Samrite,Balaghat
Balaghat_V032052,Dr. Bhikkhoo R. D. K. Pragyasheel,Balaghat
Balaghat_V032053,Udaysingh Pancheshwar,Balaghat
Balaghat_V032054,Pushpa Bisen,Balaghat
Balaghat_V032055,Hirasan Uikey,Balaghat
Balaghat_V032056,Kankar Munjare,Balaghat
Balaghat_V032057,Gauri Shankar Chaturbhuj Bisen,Balaghat
Mandla_V032058,Chambal Singh Maravi,Mandla
Mandla_V032059,Kishan Lal Karyam,Mandla
Mandla_V032060,Manoj Gothiya,Mandla
Mandla_V032061,Barati Lal Masram,Mandla
Mandla_V032062,Shambhu Lal Maravi,Mandla
Mandla_V032063,Inder Singh Uikey,Mandla
Mandla_V032064,Savitri Dhumketi,Mandla
Mandla_V032065,Heera Singh Markam,Mandla
Mandla_V032066,Faggan Singh Kulaste,Mandla
Jabalpur_V032067,Arvind Mahobiya,Jabalpur
Jabalpur_V032068,Pt. Suraj Prasad Mishr ( Rtd. Shi.),Jabalpur
Jabalpur_V032069,Praveen,Jabalpur
Jabalpur_V032070,Gurucharan Singh Bedi ( Teetu Bhai ),Jabalpur
Jabalpur_V032071,Advocate Prem Prakash Ambedkar,Jabalpur
Jabalpur_V032072,Riyaz Khan,Jabalpur
Jabalpur_V032073,Bhai Rakesh ( Pramukh Dhai Akshar) Sonkar,Jabalpur
Jabalpur_V032074,Ad. Sunil Shukla,Jabalpur
Jabalpur_V032075,Shail Bharti,Jabalpur
Jabalpur_V032076,Rajesh Dixit,Jabalpur
Jabalpur_V032077,Swami Suresh Verma,Jabalpur
Jabalpur_V032078,Braj Kishore Kewat ( Manjhi),Jabalpur
Jabalpur_V032079,Vishwanath Dubey,Jabalpur
Jabalpur_V032080,Rakesh Singh,Jabalpur
Seoni_V032081,Ganpat Jhariya,Seoni
Seoni_V032082,Sawitri Rao,Seoni
Seoni_V032083,Hari Prasad Sanodiya,Seoni
Seoni_V032084,Ahmad Shaeed Qureshi Advocate,Seoni
Seoni_V032085,Devendra Daheriya Advocate,Seoni
Seoni_V032086,Dr. L. K. Deshbhartar,Seoni
Seoni_V032087,Rajeshwari Uikey,Seoni
Seoni_V032088,Kalyani Pandey,Seoni
Seoni_V032089,Neeta Pateriya,Seoni
Chhindwara_V032090,Rajendra Zhod Bablu,Chhindwara
Chhindwara_V032091,Ramkishan Pal,Chhindwara
Chhindwara_V032092,Ram Kumar Pandram,Chhindwara
Chhindwara_V032093,Aadil Khan,Chhindwara
Chhindwara_V032094,Bharat Lal Dehariya,Chhindwara
Chhindwara_V032095,Krishna Kanoje,Chhindwara
Chhindwara_V032096,Biresh Marascola,Chhindwara
Chhindwara_V032097,Shaligram Sidam,Chhindwara
Chhindwara_V032098,Laxmiprasad Banskar,Chhindwara
Chhindwara_V032099,Laxmi Wasnik,Chhindwara
Chhindwara_V032100,Gangaram,Chhindwara
Chhindwara_V032101,Goru Prasad Dhurve,Chhindwara
Chhindwara_V032102,Mukesh Wadiwa,Chhindwara
Chhindwara_V032103,Jagadesh Kaoyalare,Chhindwara
Chhindwara_V032104,Amart Lal Raghuwar,Chhindwara
Chhindwara_V032105,Dilip Ramrao Thakre,Chhindwara
Chhindwara_V032106,Dwarka Prasad Pahade,Chhindwara
Chhindwara_V032107,Jaydeep Alias Deepa Yadav,Chhindwara
Chhindwara_V032108,Dinesh Sahu,Chhindwara
Chhindwara_V032109,Dalchand Pal,Chhindwara
Chhindwara_V032110,Sachin Sadshiv,Chhindwara
Chhindwara_V032111,Naresh Ivanati,Chhindwara
Chhindwara_V032112,Sunil Yuvnati,Chhindwara
Chhindwara_V032113,Dhanraj,Chhindwara
Chhindwara_V032114,Man Mohan Shah Batti,Chhindwara
Chhindwara_V032115,Prahlad Singh Patel,Chhindwara
Chhindwara_V032116,Kamalnath,Chhindwara
Betul_V032117,Ashok Sahu ( Maharaj),Betul
Betul_V032118,Shamim Modi,Betul
Betul_V032119,Meera Uikey,Betul
Betul_V032120,Bindiya Dashryamkar,Betul
Betul_V032121,Gunta Lokhande,Betul
Betul_V032122,Dr. Sunilam,Betul
Betul_V032123,Rajendra Jaiswal,Betul
Betul_V032124,Khandelwal Vijay Kumar (Munni Bhaia),Betul
Hoshangabad_V032125,Er. Lalit Gaur,Hoshangabad
Hoshangabad_V032126,Padmini Yadav Madhusudansingh Yadav,Hoshangabad
Hoshangabad_V032127,Premshankar Patel ( Chhote Bhaiya),Hoshangabad
Hoshangabad_V032128,Bhai Sunil,Hoshangabad
Hoshangabad_V032129,Brajlal Dhurve,Hoshangabad
Hoshangabad_V032130,Rajendra Raghuvanshi,Hoshangabad
Hoshangabad_V032131,"Omprakash Radheshyam Raghuvanshi, Bankabedi",Hoshangabad
Hoshangabad_V032132,Omprakash Hajarilal Raghuvanshi Banapura,Hoshangabad
Hoshangabad_V032133,Sartaj Singh,Hoshangabad
Bhopal_V032134,Anil Kumar Bharti,Bhopal
Bhopal_V032135,Upendra Tiwari,Bhopal
Bhopal_V032136,Revti Singh Maravi,Bhopal
Bhopal_V032137,Altaf Ahmed,Bhopal
Bhopal_V032138,Pramod Gupta,Bhopal
Bhopal_V032139,Archana Shrivastava,Bhopal
Bhopal_V032140,Brij Basi Lal Sharma,Bhopal
Bhopal_V032141,G. S. Chawala,Bhopal
Bhopal_V032142,Sajid Ali,Bhopal
Bhopal_V032143,Kailash Joshi,Bhopal
Vidisha_V032144,Abdul Jabbar,Vidisha
Vidisha_V032145,Er. Ajay Singh ( Kirar),Vidisha
Vidisha_V032146,Mohan Babu Sharma,Vidisha
Vidisha_V032147,Khuman Singh Kushwah,Vidisha
Vidisha_V032148,Ch. Munavvar Salim,Vidisha
Vidisha_V032149,Narbada Prasad Sharma,Vidisha
Vidisha_V032150,Shivraj Singh,Vidisha
Rajgarh_V032151,Dr. Badri Prasad Birmal,Rajgarh
Rajgarh_V032152,Dr. Rajni Sharma ( Samaj Sevika),Rajgarh
Rajgarh_V032153,Lakshman Singh ( Sameli ),Rajgarh
Rajgarh_V032154,Vineeta Ashok Tripathi,Rajgarh
Rajgarh_V032155,Ahamad Khan,Rajgarh
Rajgarh_V032156,Lakshman Singh ( Limboda),Rajgarh
Rajgarh_V032157,Heeralal Dangi,Rajgarh
Rajgarh_V032158,Shobhna Yadav,Rajgarh
Rajgarh_V032159,Pandit Prakash Paliwal,Rajgarh
Rajgarh_V032160,Shambhoo Singh,Rajgarh
Rajgarh_V032161,Lakshman Singh,Rajgarh
Shajapur_V032162,Thawarchand Gehlaut,Shajapur
Shajapur_V032163,Thawarchand Gehlauta,Shajapur
Shajapur_V032164,Motilal Malviya,Shajapur
Shajapur_V032165,Mohanlal Bhaiyya Advocate,Shajapur
Shajapur_V032166,Balram Sukhram Kalyane,Shajapur
Shajapur_V032167,Shyam Bapulal Malviya,Shajapur
Shajapur_V032168,Thawarchand Gehlot,Shajapur
Khandwa_V032169,Sonia Sharma,Khandwa
Khandwa_V032170,Ramgopal Yadav,Khandwa
Khandwa_V032171,Uttam Salwe,Khandwa
Khandwa_V032172,Amitabh Mandloi,Khandwa
Khandwa_V032173,Nand Kumar Singh Chauhan ( Nandu Bhaiya),Khandwa
Khargone_V032174,Pratibha Rathor,Khargone
Khargone_V032175,Mangilal Mandloi,Khargone
Khargone_V032176,Ashok Prajapati,Khargone
Khargone_V032177,Yashwant Kumar Kumrawat,Khargone
Khargone_V032178,Remsingh Kirade ( Rema),Khargone
Khargone_V032179,Bhagwan-Badole,Khargone
Khargone_V032180,Suresh Chouhan,Khargone
Khargone_V032181,Kashiram Yadav,Khargone
Khargone_V032182,Tarachand Shivaji Patel,Khargone
Khargone_V032183,Krishna Murari Moghe,Khargone
Dhar_V032184,Mohan Singh Dawar,Dhar
Dhar_V032185,Shripal Singh Darbar,Dhar
Dhar_V032186,Ram Singh Patel,Dhar
Dhar_V032187,Umang Singhar,Dhar
Dhar_V032188,Chhatar Singh Darbar,Dhar
Indore_V032189,Ghanshyam Chandel,Indore
Indore_V032190,Moolchand Rathore,Indore
Indore_V032191,Nandkishor Agrawal,Indore
Indore_V032192,Parmanand Tolani,Indore
Indore_V032193,Rajendra Yadav ( Advocate),Indore
Indore_V032194,Ajit Kumar Jain ( Patwa),Indore
Indore_V032195,Raju Soni,Indore
Indore_V032196,Kailashchander Kanwarlal Sahu,Indore
Indore_V032197,Rameshwar Patel,Indore
Indore_V032198,Sumitra Mahajan,Indore
Ujjain_V032199,December Bairwa,Ujjain
Ujjain_V032200,Anil Kumar,Ujjain
Ujjain_V032201,Prakash Solanki,Ujjain
Ujjain_V032202,Premchand Gunddu,Ujjain
Ujjain_V032203,Vikram Singh Chandravanshi,Ujjain
Ujjain_V032204,Mangilal,Ujjain
Ujjain_V032205,Sitaram Gujrati,Ujjain
Ujjain_V032206,Babulal Thawlia,Ujjain
Ujjain_V032207,Hukumchand,Ujjain
Ujjain_V032208,Premchand Guddu,Ujjain
Ujjain_V032209,Dr. Satyanarayan Jatiya,Ujjain
Jhabua_V032210,Susheela Maida,Jhabua
Jhabua_V032211,Jalamsingh Patel,Jhabua
Jhabua_V032212,Narayansingh Kharadi,Jhabua
Jhabua_V032213,Udaysingh Machhar,Jhabua
Jhabua_V032214,Relam Chauhan,Jhabua
Jhabua_V032215,Kantilal Bhuria,Jhabua
Mandsaur_V032216,Lakshminarayan Pandy,Mandsaur
Mandsaur_V032217,Dr Rameshchandra Soni,Mandsaur
Mandsaur_V032218,Satyanarayan Vyas,Mandsaur
Mandsaur_V032219,M. Rafik Dagria,Mandsaur
Mandsaur_V032220,Ramsingh Gujarbardiya,Mandsaur
Mandsaur_V032221,Sarid Alias@ Rashid Khan Mawati,Mandsaur
Mandsaur_V032222,Dr. Kalpana Parulekar,Mandsaur
Mandsaur_V032223,Rajendra Singh Gautam,Mandsaur
Mandsaur_V032224,Dr Laxminarayan Pandeya,Mandsaur
Morena_V032225,Rambabu Singh Parihar,Morena
Morena_V032226,Vishanlal Agarwal (Gokal M.P.),Morena
Morena_V032227,Usha Rawat,Morena
