pc_name,cand_name,partyname,totvotpoll,electors
Kasaragod,Ashraf Mangad,IND,1403.0,1160134.0
Kasaragod,Abbas Muthalappara,IND,1531.0,1160134.0
Kasaragod,Ismail Andruman,IND,1592.0,1160134.0
Kasaragod,Joseph Kaithamattam,IND,2112.0,1160134.0
Kasaragod,M A Mohammed,IND,4652.0,1160134.0
Kasaragod,Sukumaran,BSP,5947.0,1160134.0
Kasaragod,P Sivanandan,IND,7726.0,1160134.0
Kasaragod,Adv V Balakrishna Shetty,BJP,110328.0,1160134.0
Kasaragod,N A Mohammed,INC,329028.0,1160134.0
Kasaragod,P. Karunakaran,CPM,437284.0,1160134.0
Cannanore,Pallipram Prabhakaran,IND,854.0,1088892.0
Cannanore,Thekkumbath Abdulla,IND,1484.0,1088892.0
Cannanore,M Ramachandran,IND,2342.0,1088892.0
Cannanore,George Njavarakkattu,IND,3496.0,1088892.0
Cannanore,Satheesh Kumar Pamban,IND,4274.0,1088892.0
Cannanore,Sreeraman Koyyon,IND,4773.0,1088892.0
Cannanore,Thomas Mannakuzhi,IND,10295.0,1088892.0
Cannanore,O K Vasu Master,BJP,47213.0,1088892.0
Cannanore,Mullappally Ramachandran,INC,351209.0,1088892.0
Cannanore,A. P. Abdullakutty,CPM,435058.0,1088892.0
Badagara,Kalandan Haje T K,IND,3845.0,1092826.0
Badagara,Dr K N Ajoykumar,IND,7306.0,1092826.0
Badagara,K T Kunhikannan,IND,7482.0,1092826.0
Badagara,K P Sreesan,BJP,81901.0,1092826.0
Badagara,M T Padma,INC,298705.0,1092826.0
Badagara,P. Satheedevi,CPM,429294.0,1092826.0
Calicut,A V K Moosad,IND,2185.0,1110149.0
Calicut,M P Shanthivarma Jain,IND,2223.0,1110149.0
Calicut,T K Chandramathi,IND,2302.0,1110149.0
Calicut,Babu Karimpady,IND,2539.0,1110149.0
Calicut,K Balaram,IND,3173.0,1110149.0
Calicut,P Bharathan,BSP,4014.0,1110149.0
Calicut,K Arunkumar,IND,4490.0,1110149.0
Calicut,Dr D Surendranath,IND,6306.0,1110149.0
Calicut,K Veerendra Kumar,IND,7162.0,1110149.0
Calicut,A C Varkey,IND,34005.0,1110149.0
Calicut,M T Ramesh,BJP,97889.0,1110149.0
Calicut,Adv V Balaram,INC,274785.0,1110149.0
Calicut,M. P. Veerendra Kumar,JD(S),340111.0,1110149.0
Manjeri,Abdul Muneer C,BSP,7824.0,1262202.0
Manjeri,Anwar Shakeel Omar,IND,9213.0,1262202.0
Manjeri,Uma Unni,BJP,84149.0,1262202.0
Manjeri,K P A Majeed,MUL,379177.0,1262202.0
Manjeri,T. K. Hamza,CPM,426920.0,1262202.0
Ponnani,Saleem Veliyancode,IND,7666.0,1172057.0
Ponnani,U Kunhi Muhamed,PDP,45720.0,1172057.0
Ponnani,Aravindan,BJP,71609.0,1172057.0
Ponnani,P P Suneer,CPI,251293.0,1172057.0
Ponnani,E. Ahammed,MUL,354051.0,1172057.0
Palghat,Ambazhakode Velayudhan,CPI(ML)(L),3270.0,1113144.0
Palghat,K Kuttikrishnan,IND,5006.0,1113144.0
Palghat,M Subramanian,BSP,5021.0,1113144.0
Palghat,Krishnadas,IND,7637.0,1113144.0
Palghat,C Udai Bhasker,BJP,147792.0,1113144.0
Palghat,V S Vijaya Raghavan,INC,276986.0,1113144.0
Palghat,N. N. Krishnadas,CPM,375144.0,1113144.0
Ottapalam,M Velayudhan,BSP,7889.0,1092142.0
Ottapalam,K Ajayan,IND,9307.0,1092142.0
Ottapalam,P K Velayudhan,BJP,68193.0,1092142.0
Ottapalam,K A Thulasi,INC,325518.0,1092142.0
Ottapalam,S. Ajaya Kumar,CPM,395928.0,1092142.0
Trichur,Abdul Majeed Master,IND,1222.0,990733.0
Trichur,Ouseph Anto,JD(U),1704.0,990733.0
Trichur,A K Sivaratnan,BSP,2935.0,990733.0
Trichur,Provind P N,IND,4997.0,990733.0
Trichur,M P Renjith,IND,8780.0,990733.0
Trichur,P S Sreeraman,BJP,72108.0,990733.0
Trichur,A C Jose,INC,274999.0,990733.0
Trichur,C. K. Chandrappan,CPI,320960.0,990733.0
Mukundapuram,Mohammed Asharaf,IND,1951.0,1024150.0
Mukundapuram,Adv T K Manoj,BSP,4377.0,1024150.0
Mukundapuram,D R Pisharody,IND,6020.0,1024150.0
Mukundapuram,Sabu Ali,IND,7071.0,1024150.0
Mukundapuram,Rani Jose,IND,7999.0,1024150.0
Mukundapuram,Prof Mathew Pailee,BJP,62338.0,1024150.0
Mukundapuram,Padmaja Venugopal,INC,258078.0,1024150.0
Mukundapuram,Lonappan Nambadan,CPM,375175.0,1024150.0
Ernakulam,Munambam Hamza,JD(U),976.0,1069131.0
Ernakulam,T E Thomas,IND,1102.0,1069131.0
Ernakulam,Naushad Mather,IND,1718.0,1069131.0
Ernakulam,Thankappan,IND,1835.0,1069131.0
Ernakulam,P S Gangadharan,IND,6185.0,1069131.0
Ernakulam,Adv. T B Mini,IND,10418.0,1069131.0
Ernakulam,O G Thankappan,BJP,60697.0,1069131.0
Ernakulam,Dr Edward Edezhath,INC,252943.0,1069131.0
Ernakulam,Dr. Sebastian Paul,IND,323042.0,1069131.0
Muvattupuzha,Jose Joseph,IND,307.0,984053.0
Muvattupuzha,Johny Mani,IND,557.0,984053.0
Muvattupuzha,K M Mani,IND,647.0,984053.0
Muvattupuzha,A M Ismail,IND,842.0,984053.0
Muvattupuzha,P A Ismail,IND,1246.0,984053.0
Muvattupuzha,Mahin Badusha Moulavy,IND,1449.0,984053.0
Muvattupuzha,Ismail,IND,1481.0,984053.0
Muvattupuzha,P Appukkuttan,IND,2001.0,984053.0
Muvattupuzha,P C Thomas (Pazhiyankal),IND,2071.0,984053.0
Muvattupuzha,K T Mathew,IND,2220.0,984053.0
Muvattupuzha,Adv P C Thomas (Peediakkal),IND,3118.0,984053.0
Muvattupuzha,K N Rajasekharan Nair,IND,3156.0,984053.0
Muvattupuzha,P P Santhosh,IND,4603.0,984053.0
Muvattupuzha,Jose K Mani,KEC(M),209880.0,984053.0
Muvattupuzha,Adv P M Ismail,CPM,255882.0,984053.0
Muvattupuzha,P. C. Thomas (Pullolil),IFDP,256411.0,984053.0
Kottayam,Kunju Pazhanthattil,IND,1264.0,963886.0
Kottayam,M K Dasan,IND,1352.0,963886.0
Kottayam,Jose Ambattu,JD(U),2484.0,963886.0
Kottayam,Mini K Philip,IND,2897.0,963886.0
Kottayam,Advocate Jacob John,BSP,5233.0,963886.0
Kottayam,B Radhakrishna Menon,BJP,53034.0,963886.0
Kottayam,Anto Antony,INC,298299.0,963886.0
Kottayam,K. Suresh Kurup,CPM,341213.0,963886.0
Idukki,Dr T A Babu,IND,1221.0,1034338.0
Idukki,Ashraf,IND,2195.0,1034338.0
Idukki,Aravindan,IND,2464.0,1034338.0
Idukki,P R Suresh Kumar,IND,2750.0,1034338.0
Idukki,T C Thankappan,BSP,5073.0,1034338.0
Idukki,Vijayan,IND,7379.0,1034338.0
Idukki,C K Janu,IND,11628.0,1034338.0
Idukki,S T B Mohandas,BJP,58290.0,1034338.0
Idukki,Benny Behanan,INC,284521.0,1034338.0
Idukki,K. Francis George,KEC,353905.0,1034338.0
Alleppey,T A Krishnankutty,IND,987.0,971154.0
Alleppey,Parthasarathy Varma,IND,2024.0,971154.0
Alleppey,V I Bose,IND,2291.0,971154.0
Alleppey,Kurian,JD(U),2642.0,971154.0
Alleppey,V S Sudheeran,IND,8282.0,971154.0
Alleppey,Advocate V Padmanabhan,BJP,43891.0,971154.0
Alleppey,V M Sudheeran,INC,334485.0,971154.0
Alleppey,Dr. K. S. Manoj,CPM,335494.0,971154.0
Mavelikara,R Kavitha,IND,897.0,871592.0
Mavelikara,Dr K Kishorekumar,IND,1298.0,871592.0
Mavelikara,S Radhamani,IND,2353.0,871592.0
Mavelikara,Adv V C Zachariah,SLAP,2987.0,871592.0
Mavelikara,Adv Saji K Cheraman,BSP,4918.0,871592.0
Mavelikara,S Krishnakumar,BJP,83013.0,871592.0
Mavelikara,Ramesh Chennithala,INC,270867.0,871592.0
Mavelikara,C. S. Sujatha,CPM,278281.0,871592.0
Adoor,Soman Pampayikode,RLD,3485.0,960122.0
Adoor,Achankovil Rajan,BSP,4541.0,960122.0
Adoor,P K Remanan,IND,4603.0,960122.0
Adoor,P M Velayudhan,BJP,61907.0,960122.0
Adoor,Kodikunnil Suresh,INC,277682.0,960122.0
Adoor,Chengara Surendran,CPI,332216.0,960122.0
Quilon,K R Meena,IND,1257.0,1031593.0
Quilon,Sivaprasad Raghavan,IND,1603.0,1031593.0
Quilon,Shyla K John,IND,3378.0,1031593.0
Quilon,K P Viswavalsalan,IND,4919.0,1031593.0
Quilon,Adv S Prahaladan,BSP,6232.0,1031593.0
Quilon,Kolloorvila Nasimudeen,IND,26423.0,1031593.0
Quilon,Adv Kizhakkanela Sudhakaran,BJP,62183.0,1031593.0
Quilon,Sooranad Rajasekharan,INC,244208.0,1031593.0
Quilon,P. Rajendran,CPM,355279.0,1031593.0
Chirayinkil,P Devarajan,IND,733.0,1020604.0
Chirayinkil,Sreenivasa Das,IND,1141.0,1020604.0
Chirayinkil,M B Thankappan,IND,1406.0,1020604.0
Chirayinkil,B Padmakumar,IND,1448.0,1020604.0
Chirayinkil,M Murali Kumar,IND,1663.0,1020604.0
Chirayinkil,Santhinagar Soman,IND,3204.0,1020604.0
Chirayinkil,A Ansari,IND,4756.0,1020604.0
Chirayinkil,Dr P D Rajan,BSP,6821.0,1020604.0
Chirayinkil,Advocate J R Padmakumar,BJP,71982.0,1020604.0
Chirayinkil,M I Shanavas,INC,262870.0,1020604.0
Chirayinkil,Varkala Radhakrishnan,CPM,313615.0,1020604.0
Trivandrum,Noushad,IND,324.0,1112571.0
Trivandrum,Adv I Justus Nadar,IND,382.0,1112571.0
Trivandrum,T C Balakrishnan Nair,IND,534.0,1112571.0
Trivandrum,Adv V Pratap Singh,IND,617.0,1112571.0
Trivandrum,Francis Albert,IND,873.0,1112571.0
Trivandrum,Cherian V T,IND,1122.0,1112571.0
Trivandrum,Babington,IND,1350.0,1112571.0
Trivandrum,Adv B K Rajagopal,IND,1558.0,1112571.0
Trivandrum,V S Gireesh Kumar,AKMDMP,2158.0,1112571.0
Trivandrum,Selvaraj,IND,2480.0,1112571.0
Trivandrum,Adv G Muraleedharan Nadar,IND,3037.0,1112571.0
Trivandrum,Adv K S Rajmohan,BSP,3831.0,1112571.0
Trivandrum,O Rajagopal,BJP,228052.0,1112571.0
Trivandrum,V S Sivakumar,INC,231454.0,1112571.0
Trivandrum,P. K. Vasudevan Nair,CPI,286057.0,1112571.0
Kasaragod,Mohan Nayak,Independent,2046.0,1113954.0
Kasaragod,Abbas Mothalappara,Independent,2425.0,1113954.0
Kasaragod,P.K. Raman,Independent,5008.0,1113954.0
Kasaragod,K.H.Madhavi,Bahujan Samaj Party,5518.0,1113954.0
Kasaragod,K. Surendran,Bharatiya Janata Party,125482.0,1113954.0
Kasaragod,Shahida Kamal,Indian National Congress,321095.0,1113954.0
Kasaragod,P Karunakaran,Communist Party Of India (Marxist),385522.0,1113954.0
Kannur,Pattathil Raghavan,Independent,1117.0,1069725.0
Kannur,K.K Balakrishnan Nambiar,Bahujan Samaj Party,2093.0,1069725.0
Kannur,K. Ragesh S/O. Janardhanan,Independent,2097.0,1069725.0
Kannur,Johnson Alias Sunny Ambatt,Independent,2457.0,1069725.0
Kannur,P.I. Chandrasekharan,The Humanist Party Of India,2910.0,1069725.0
Kannur,K. Sudhakaran Kavinte Arikath,Independent,3430.0,1069725.0
Kannur,P.P Karunakaran Master,Bharatiya Janata Party,27123.0,1069725.0
Kannur,K.K Ragesh,Communist Party Of India (Marxist),389727.0,1069725.0
Kannur,K. Sudhakaran,Indian National Congress,432878.0,1069725.0
Vadakara,Naroth Ramachandran,Independent,2751.0,1071171.0
Vadakara,P.Sathidevi Pallikkal,Independent,3228.0,1071171.0
Vadakara,Satheedevi,Independent,3836.0,1071171.0
Vadakara,Adv.K. Noorudheen Musaliar,Bahujan Samaj Party,4481.0,1071171.0
Vadakara,T.P Chandrasekharan,Independent,21833.0,1071171.0
Vadakara,K.P Sreesan,Bharatiya Janata Party,40391.0,1071171.0
Vadakara,Adv. P. Satheedevi,Communist Party Of India (Marxist),365069.0,1071171.0
Vadakara,Mullappally Ramachandran,Indian National Congress,421255.0,1071171.0
Wayanad,Cletus,Independent,1330.0,1102130.0
Wayanad,Dr. Nalla Thampy Thera,Independent,1485.0,1102130.0
Wayanad,Sunny Ponnamattom,Independent,1581.0,1102130.0
Wayanad,M.P. Rahmath,Independent,2020.0,1102130.0
Wayanad,Rajeev Joseph,Bahujan Samaj Party,2036.0,1102130.0
Wayanad,Kallangodan Abdul Latheef,Independent,2228.0,1102130.0
Wayanad,Shanavas Manakulangara Parambil,Independent,3223.0,1102130.0
Wayanad,Advocate. Shanavas Malappuram,Independent,4015.0,1102130.0
Wayanad,Rahmathulla Pooladan,Independent,6459.0,1102130.0
Wayanad,C. Vasudevan Master,Bharatiya Janata Party,31687.0,1102130.0
Wayanad,K. Muraleedharan,Nationalist Congress Party,99663.0,1102130.0
Wayanad,Advocate. M. Rahmathulla,Communist Party Of India,257264.0,1102130.0
Wayanad,M.I. Shanavas,Indian National Congress,410703.0,1102130.0
Kozhikode,Mudoor Muhammed Haji,Independent,495.0,1053817.0
Kozhikode,P. Muhammed Riyas,Independent,980.0,1053817.0
Kozhikode,P. Ramachandran Nair,Independent,1005.0,1053817.0
Kozhikode,K. Muhammed Riyas,Independent,1026.0,1053817.0
Kozhikode,M. Raghavan,Independent,1033.0,1053817.0
Kozhikode,P.A. Mohammed Riyas,Independent,1109.0,1053817.0
Kozhikode,Adv. Sabi Joseph,Independent,1163.0,1053817.0
Kozhikode,Vinod K.,Independent,1629.0,1053817.0
Kozhikode,Riyas,Independent,1728.0,1053817.0
Kozhikode,K. Raghavan,Independent,1740.0,1053817.0
Kozhikode,Dr. D.Surendranath,Independent,2257.0,1053817.0
Kozhikode,A.K. Abdul Nasar,Bahujan Samaj Party,4044.0,1053817.0
Kozhikode,Adv. P. Kumarankutty,Independent,5871.0,1053817.0
Kozhikode,V. Muraleedharan,Bharatiya Janata Party,89718.0,1053817.0
Kozhikode,Adv. P.A. Mohamed Riyas,Communist Party Of India (Marxist),341471.0,1053817.0
Kozhikode,M.K. Raghavan,Indian National Congress,342309.0,1053817.0
Malappuram,Adv.E.A. Aboobacker,Bahujan Samaj Party,6931.0,1018883.0
Malappuram,Adv. N. Aravindan,Bharatiya Janata Party,36016.0,1018883.0
Malappuram,T.K. Hamza,Communist Party Of India (Marxist),312343.0,1018883.0
Malappuram,E. Ahamed,Muslim League Kerala State Committee,427940.0,1018883.0
Ponnani,Hussain Kadayakkal,Independent,1147.0,995913.0
Ponnani,Hussain Cherichiyil,Independent,1245.0,995913.0
Ponnani,Dr. Hussain,Independent,1613.0,995913.0
Ponnani,Pullani Govindan,Independent,1710.0,995913.0
Ponnani,Abdurahiman,Independent,2140.0,995913.0
Ponnani,Hussain Edayath,Independent,2159.0,995913.0
Ponnani,P.K. Muhammed,Bahujan Samaj Party,2403.0,995913.0
Ponnani,Dr. Azad,Independent,2636.0,995913.0
Ponnani,Husain,Independent,3416.0,995913.0
Ponnani,K. Sadanandan,Independent,4321.0,995913.0
Ponnani,K. Janachandran Master,Bharatiya Janata Party,57710.0,995913.0
Ponnani,Dr. Hussain Randathani,Independent,303117.0,995913.0
Ponnani,E.T. Muhammed Basheer,Muslim League Kerala State Committee,385801.0,995913.0
Palakkad,Chandran. V,Bahujan Samaj Party,2460.0,1074818.0
Palakkad,Vijayan Ambalakkad,Independent,2679.0,1074818.0
Palakkad,N.V. Rajesh,Independent,3124.0,1074818.0
Palakkad,A. Arokiasamy,Independent,3776.0,1074818.0
Palakkad,Satheesan. E.V,Independent,5478.0,1074818.0
Palakkad,Abdul Razak Moulavi,Nationalist Congress Party,8111.0,1074818.0
Palakkad,M.R. Murali,Independent,20896.0,1074818.0
Palakkad,C.K. Padmanabhan,Bharatiya Janata Party,68804.0,1074818.0
Palakkad,Satheesan Pacheni,Indian National Congress,336250.0,1074818.0
Palakkad,M.B. Rajesh,Communist Party Of India (Marxist),338070.0,1074818.0
Alathur,P.C Biju,Independent,1857.0,1102765.0
Alathur,C.K Ramakrishnan,Independent,1940.0,1102765.0
Alathur,Biju K.K,Independent,2442.0,1102765.0
Alathur,K. Gopalakrishnan,Communist Party Of India (Marxist-Leninist) (Liberation),3512.0,1102765.0
Alathur,Dr. G Sudevan,Bahujan Samaj Party,3603.0,1102765.0
Alathur,K.K Sudhir,Independent,7588.0,1102765.0
Alathur,M. Bindu Teacher,Bharatiya Janata Party,53890.0,1102765.0
Alathur,N.K Sudheer,Indian National Congress,366392.0,1102765.0
Alathur,P.K Biju,Communist Party Of India (Marxist),387352.0,1102765.0
Thrissur,N K Ravi,Independent,817.0,1174161.0
Thrissur,Ajayan Kutikat,Janata Dal (United),824.0,1174161.0
Thrissur,K Arun Kumar,Independent,1203.0,1174161.0
Thrissur,Kunjan Pulayan,Independent,1443.0,1174161.0
Thrissur,E A Joseph,Independent,1449.0,1174161.0
Thrissur,P C Saju,Independent,3094.0,1174161.0
Thrissur,Adv. Joshy Tharakan,Bahujan Samaj Party,3222.0,1174161.0
Thrissur,Adv. N Hariharan Nair,Independent,3687.0,1174161.0
Thrissur,Rema Regunandan,Bharatiya Janata Party,54680.0,1174161.0
Thrissur,C N Jayadevan,Communist Party Of India,360146.0,1174161.0
Thrissur,P C Chacko,Indian National Congress,385297.0,1174161.0
Chalakudy,Johnny K Cheeku,Independent,603.0,1075526.0
Chalakudy,Hamsa Kalaparambath,Lok Jan Shakti Party,828.0,1075526.0
Chalakudy,Dr. P.S. Babu,Independent,979.0,1075526.0
Chalakudy,U.P Jose,Independent,1522.0,1075526.0
Chalakudy,T.S Narayanan Master,Independent,2089.0,1075526.0
Chalakudy,Muttam Abdulla,Bahujan Samaj Party,3003.0,1075526.0
Chalakudy,C.A. Haseena,Independent,4441.0,1075526.0
Chalakudy,Jose Maveli,Independent,7544.0,1075526.0
Chalakudy,Adv.K.V. Sabu,Bharatiya Janata Party,45367.0,1075526.0
Chalakudy,Adv. U.P Joseph,Communist Party Of India (Marxist),327356.0,1075526.0
Chalakudy,K.P. Dhanapalan,Indian National Congress,399035.0,1075526.0
Ernakulam,Saji Thuruthikunnel,Independent,831.0,1023053.0
Ernakulam,Viswambaran,Independent,1313.0,1023053.0
Ernakulam,Sindhu K.S,Independent,2734.0,1023053.0
Ernakulam,Saju Thomas,Lok Jan Shakti Party,2902.0,1023053.0
Ernakulam,Sindhu Jayan,Independent,3004.0,1023053.0
Ernakulam,Mary Francis Moolampilly,Independent,3134.0,1023053.0
Ernakulam,Sherif Mohammed,Bahujan Samaj Party,4083.0,1023053.0
Ernakulam,A.N. Radhakrishnan,Bharatiya Janata Party,52968.0,1023053.0
Ernakulam,Sindhu Joy,Communist Party Of India (Marxist),331055.0,1023053.0
Ernakulam,Prof. K V Thomas,Indian National Congress,342845.0,1023053.0
Idukki,Adv. Chittoor Rajamannar,Independent,637.0,1062849.0
Idukki,Kanchiyar Peethambaran,Independent,739.0,1062849.0
Idukki,Jose Kuttiyany,Independent,1154.0,1062849.0
Idukki,Baby,Independent,1454.0,1062849.0
Idukki,M A Soosai,Independent,2937.0,1062849.0
Idukki,Vasudevan,Viduthalai Chiruthaigal Katch,3014.0,1062849.0
Idukki,Adv. Biju M John,Bahujan Samaj Party,5567.0,1062849.0
Idukki,Sreenagari Rajan,Bharatiya Janata Party,28227.0,1062849.0
Idukki,Adv. K. Francis George,Kerala Congress,333688.0,1062849.0
Idukki,Adv. P.T Thomas,Indian National Congress,408484.0,1062849.0
Kottayam,Babu,Independent,217.0,1095242.0
Kottayam,K.T Mathew,Independent,288.0,1095242.0
Kottayam,Anto P John,Independent,294.0,1095242.0
Kottayam,K. Rajappan,Independent,361.0,1095242.0
Kottayam,Jose Mathew,Independent,376.0,1095242.0
Kottayam,Jose,Independent,394.0,1095242.0
Kottayam,Adv. Jaimon Thankachan,Samajwadi Jan Parishad,585.0,1095242.0
Kottayam,Juno John Baby,Independent,681.0,1095242.0
Kottayam,M.S Raveendran,Independent,852.0,1095242.0
Kottayam,Suresh Kurumban,Independent,998.0,1095242.0
Kottayam,Mini K Philip,Independent,1186.0,1095242.0
Kottayam,Sureshkumar K,Independent,1319.0,1095242.0
Kottayam,Sasikuttan Vakathanam,Independent,1818.0,1095242.0
Kottayam,Jose K. Mani (Kunnathettu),Independent,2028.0,1095242.0
Kottayam,Sureshkumar T.R,Independent,3189.0,1095242.0
Kottayam,Suresh N.B Kurup,Independent,6026.0,1095242.0
Kottayam,Spencer Marks,Bahujan Samaj Party,11432.0,1095242.0
Kottayam,Adv. Narayanan Namboothiri,Bharatiya Janata Party,37422.0,1095242.0
Kottayam,Adv. Suresh Kurup,Communist Party Of India (Marxist),333392.0,1095242.0
Kottayam,Jose K.Mani (Karingozheckal),Kerala Congress (M),404962.0,1095242.0
Alappuzha,P.J Kurian,Janata Dal (United),1025.0,1154779.0
Alappuzha,S. Seethilal,Independent,2705.0,1154779.0
Alappuzha,K.S Prasad,Bahujan Samaj Party,4813.0,1154779.0
Alappuzha,Sony J. Kalyankumar,Independent,19711.0,1154779.0
Alappuzha,Dr. K.S Manoj,Communist Party Of India (Marxist),411044.0,1154779.0
Alappuzha,K.C Venugopal,Indian National Congress,468679.0,1154779.0
Mavelikkara,G.Anil Kumar,Independent,2189.0,1143111.0
Mavelikkara,K.S Sasikala,Independent,2369.0,1143111.0
Mavelikkara,Sooranad Sukumaran,Independent,3197.0,1143111.0
Mavelikkara,Dr. N.D Mohan,Bahujan Samaj Party,8681.0,1143111.0
Mavelikkara,P.M Velayudhan,Bharatiya Janata Party,40992.0,1143111.0
Mavelikkara,R.S Anil,Communist Party Of India,349163.0,1143111.0
Mavelikkara,Kodikkunnil Suresh,Indian National Congress,397211.0,1143111.0
Pathanamthitta,Pushpangadan,Independent,734.0,1213370.0
Pathanamthitta,V.P.Kochumon,Independent,735.0,1213370.0
Pathanamthitta,Kadhikan Niranam Rajan,Independent,829.0,1213370.0
Pathanamthitta,O.P.Kunju Pillai,Communist Party Of India (Marxist-Leninist) (Liberation),833.0,1213370.0
Pathanamthitta,Jyothish Perumpulickal,Independent,1057.0,1213370.0
Pathanamthitta,Mathew Parey,Independent,2199.0,1213370.0
Pathanamthitta,Anto Antony Tholanickal,Independent,2346.0,1213370.0
Pathanamthitta,Mani C.Kappen,Nationalist Congress Party,4445.0,1213370.0
Pathanamthitta,K.K.Nair,Bahujan Samaj Party,22424.0,1213370.0
Pathanamthitta,B.Radhakrishna Menon,Bharatiya Janata Party,56294.0,1213370.0
Pathanamthitta,Adv.K.Anantha Gopan,Communist Party Of India (Marxist),297026.0,1213370.0
Pathanamthitta,Anto Antony Punnathaniyil,Indian National Congress,408232.0,1213370.0
Kollam,S.Pradeep Kumar,Independent,789.0,1106712.0
Kollam,K A John,Independent,1066.0,1106712.0
Kollam,Krishnammal,Independent,1079.0,1106712.0
Kollam,S.Radhakrishnan,Independent,2083.0,1106712.0
Kollam,Adv.Anu Sasi,Independent,2357.0,1106712.0
Kollam,R.Zakieer Hussain,Independent,3093.0,1106712.0
Kollam,N.Peethambarakurup,Independent,4553.0,1106712.0
Kollam,Advt. K M Jayanandan,Bahujan Samaj Party,6752.0,1106712.0
Kollam,Vayakkal Madhu,Bharatiya Janata Party,33078.0,1106712.0
Kollam,P.Rajendran,Communist Party Of India (Marxist),339870.0,1106712.0
Kollam,N.Peethambarakurup,Indian National Congress,357401.0,1106712.0
Attingal,J Vijayakumar,Independent,453.0,1091432.0
Attingal,Murali Kumar,Independent,500.0,1091432.0
Attingal,Vivekanandan,Independent,655.0,1091432.0
Attingal,Balachndran C P,Independent,740.0,1091432.0
Attingal,Balachandran,Independent,1517.0,1091432.0
Attingal,Shamsudeen,Independent,1707.0,1091432.0
Attingal,Jayakumar,Independent,2151.0,1091432.0
Attingal,Saifudeen M,Independent,4228.0,1091432.0
Attingal,Sreenath,Shivsena,4968.0,1091432.0
Attingal,Sajimon,Independent,5217.0,1091432.0
Attingal,J Sudhakaran,Bahujan Samaj Party,15558.0,1091432.0
Attingal,Thottakkadu Sasi,Bharatiya Janata Party,47620.0,1091432.0
Attingal,Prof.G Balachandran,Indian National Congress,309695.0,1091432.0
Attingal,Adv. A Sampath,Communist Party Of India (Marxist),328036.0,1091432.0
Thiruvananthapuram,T.George,Independent,402.0,1122047.0
Thiruvananthapuram,Dileep,Independent,409.0,1122047.0
Thiruvananthapuram,Jain Wilson,Bahujan Shakty,457.0,1122047.0
Thiruvananthapuram,G Ashokan,Independent,646.0,1122047.0
Thiruvananthapuram,U.Nahur Miran Peeru Muhammad,Independent,815.0,1122047.0
Thiruvananthapuram,Sasi - Janaki Sadan,Independent,1013.0,1122047.0
Thiruvananthapuram,Sasi - Kalapurakkal,Independent,1067.0,1122047.0
Thiruvananthapuram,Prathapan,Independent,1169.0,1122047.0
Thiruvananthapuram,Ajithkumar.K,All India Trinamool Congress,1606.0,1122047.0
Thiruvananthapuram,Shajar Khan,Independent,1646.0,1122047.0
Thiruvananthapuram,Mohanan Joshwa,Independent,1660.0,1122047.0
Thiruvananthapuram,M.P.Gangadharan,Nationalist Congress Party,2972.0,1122047.0
Thiruvananthapuram,P K Krishna Das,Bharatiya Janata Party,84094.0,1122047.0
Thiruvananthapuram,Dr.A Neelalohithadasan Nadar,Bahujan Samaj Party,86233.0,1122047.0
Thiruvananthapuram,Adv. P Ramachandran Nair,Communist Party Of India,226727.0,1122047.0
Thiruvananthapuram,Shashi Tharoor,Indian National Congress,326725.0,1122047.0
Kasaragod,Abbas Mothalappara,AITC,632.0,1243730.0
Kasaragod,Karunakaran Kalippurayil,IND,824.0,1243730.0
Kasaragod,Aboobacker Siddiq,IND,880.0,1243730.0
Kasaragod,Karunakaran Paingappadan,IND,1002.0,1243730.0
Kasaragod,P K Raman,IND,1222.0,1243730.0
Kasaragod,Gothra Moopan Nellikadan Kannan,IND,2655.0,1243730.0
Kasaragod,K K Ashokan,IND,3057.0,1243730.0
Kasaragod,Adv. Basheer Alady,BSP,3104.0,1243730.0
Kasaragod,Manoharan K,IND,4194.0,1243730.0
Kasaragod,Ambalathara Kunhikrishnan,AAAP,4996.0,1243730.0
Kasaragod,None Of The Above,NOTA,6103.0,1243730.0
Kasaragod,Abdul Salam N U,SDPI,9713.0,1243730.0
Kasaragod,K Surendran,BJP,172826.0,1243730.0
Kasaragod,Adv. T Siddique,INC,378043.0,1243730.0
Kasaragod,P Karunakaran,CPM,384964.0,1243730.0
Kannur,Sreemathi Puthalath,IND,1500.0,1170266.0
Kannur,P P Aboobackar,CPIM,1536.0,1170266.0
Kannur,N Abdulla Davud,BSP,2109.0,1170266.0
Kannur,P P Mohanan,IND,2371.0,1170266.0
Kannur,K Sudhakaran (Sreeshylam),IND,2745.0,1170266.0
Kannur,K Sudhakaran (Kollon House),IND,4240.0,1170266.0
Kannur,Sasidharan K V,AAAP,6106.0,1170266.0
Kannur,None Of The Above,NOTA,7026.0,1170266.0
Kannur,K K Abdul Jabbar,SDPI,19170.0,1170266.0
Kannur,P C Mohanan Master,BJP,51636.0,1170266.0
Kannur,K Sudhakaran,INC,421056.0,1170266.0
Kannur,P K Sreemathi Teacher,CPM,427622.0,1170266.0
Vadakara,A.M.Smitha,CPIM,693.0,1182504.0
Vadakara,Attuveppil Kunhikkannan,IND,731.0,1182504.0
Vadakara,P.Sharafudeen,IND,1679.0,1182504.0
Vadakara,Saseendran,BSP,2150.0,1182504.0
Vadakara,A.P.Shamseer,IND,3485.0,1182504.0
